case_id,traj_file,frame,time_ps,tracked_oi_atom_index,tracked_oi_to_vacancy_distance_A,nearest_O_to_vacancy_site_atom_index,nearest_O_to_vacancy_site_distance_A,vacancy_site_occupied,occupied_O_Cu_coordination,coordination_recovered
F3,YBa2Cu3O7_553_Frenkel3_113.traj,890,0.445000,39,5.990065,26,3.721726,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,891,0.445500,39,5.989838,26,3.722246,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,892,0.446000,39,5.989624,26,3.722830,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,893,0.446500,39,5.989405,26,3.723481,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,894,0.447000,39,5.989181,26,3.724179,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,895,0.447500,39,5.988976,26,3.724933,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,896,0.448000,39,5.988827,26,3.725766,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,897,0.448500,39,5.988715,26,3.726633,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,898,0.449000,39,5.988569,26,3.727525,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,899,0.449500,39,5.988364,26,3.728416,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,900,0.450000,39,5.988184,26,3.729306,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,901,0.450500,39,5.988045,26,3.730202,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,902,0.451000,39,5.987883,26,3.731124,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,903,0.451500,39,5.987723,26,3.732094,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,904,0.452000,39,5.987579,26,3.733109,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,905,0.452500,39,5.987426,26,3.734131,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,906,0.453000,39,5.987284,26,3.735128,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,907,0.453500,39,5.987206,26,3.736126,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,908,0.454000,39,5.987184,26,3.737230,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,909,0.454500,39,5.987154,26,3.738432,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,910,0.455000,39,5.987118,26,3.739586,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,911,0.455500,39,5.987093,26,3.740629,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,912,0.456000,39,5.987077,26,3.741678,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,913,0.456500,39,5.986991,26,3.742717,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,914,0.457000,39,5.986871,26,3.743742,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,915,0.457500,39,5.986700,26,3.744747,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,916,0.458000,39,5.986554,26,3.745784,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,917,0.458500,39,5.986397,26,3.746794,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,918,0.459000,39,5.986220,26,3.747776,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,919,0.459500,39,5.986039,26,3.748731,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,920,0.460000,39,5.985842,26,3.749636,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,921,0.460500,39,5.985670,26,3.750512,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,922,0.461000,39,5.985482,26,3.751407,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,923,0.461500,39,5.985288,26,3.752312,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,924,0.462000,39,5.985113,26,3.753202,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,925,0.462500,39,5.984920,26,3.754060,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,926,0.463000,39,5.984742,26,3.754975,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,927,0.463500,39,5.984557,26,3.755916,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,928,0.464000,39,5.984355,26,3.756913,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,929,0.464500,39,5.984160,26,3.757940,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,930,0.465000,39,5.983985,26,3.758951,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,931,0.465500,39,5.983830,26,3.759950,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,932,0.466000,39,5.983625,26,3.760913,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,933,0.466500,39,5.983364,26,3.761827,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,934,0.467000,39,5.983064,26,3.762705,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,935,0.467500,39,5.982755,26,3.763531,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,936,0.468000,39,5.982452,26,3.764229,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,937,0.468500,39,5.982129,26,3.764874,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,938,0.469000,39,5.981775,26,3.765434,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,939,0.469500,39,5.981388,26,3.765988,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,940,0.470000,39,5.980977,26,3.766545,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,941,0.470500,39,5.980498,26,3.767095,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,942,0.471000,39,5.980022,26,3.767658,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,943,0.471500,39,5.979529,26,3.768222,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,944,0.472000,39,5.979022,26,3.768716,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,945,0.472500,39,5.978408,26,3.769200,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,946,0.473000,39,5.977800,26,3.769638,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,947,0.473500,39,5.977189,26,3.770089,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,948,0.474000,39,5.976626,26,3.770533,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,949,0.474500,39,5.976104,26,3.770910,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,950,0.475000,39,5.975563,26,3.771295,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,951,0.475500,39,5.975067,26,3.771726,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,952,0.476000,39,5.974572,26,3.772139,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,953,0.476500,39,5.974024,26,3.772485,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,954,0.477000,39,5.973427,26,3.772756,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,955,0.477500,39,5.972781,26,3.773021,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,956,0.478000,39,5.972068,26,3.773339,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,957,0.478500,39,5.971308,26,3.773681,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,958,0.479000,39,5.970502,26,3.774004,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,959,0.479500,39,5.969745,26,3.774272,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,960,0.480000,39,5.968961,26,3.774490,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,961,0.480500,39,5.968093,26,3.774692,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,962,0.481000,39,5.967203,26,3.774847,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,963,0.481500,39,5.966239,26,3.775007,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,964,0.482000,39,5.965213,26,3.775179,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,965,0.482500,39,5.964171,26,3.775350,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,966,0.483000,39,5.963080,26,3.775499,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,967,0.483500,39,5.961967,26,3.775600,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,968,0.484000,39,5.960858,26,3.775688,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,969,0.484500,39,5.959688,26,3.775728,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,970,0.485000,39,5.958517,26,3.775747,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,971,0.485500,39,5.957348,26,3.775715,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,972,0.486000,39,5.956191,26,3.775654,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,973,0.486500,39,5.954969,26,3.775589,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,974,0.487000,39,5.953698,26,3.775535,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,975,0.487500,39,5.952457,26,3.775467,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,976,0.488000,39,5.951235,26,3.775385,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,977,0.488500,39,5.950024,26,3.775298,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,978,0.489000,39,5.948839,26,3.775253,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,979,0.489500,39,5.947617,26,3.775261,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,980,0.490000,39,5.946413,26,3.775252,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,981,0.490500,39,5.945187,26,3.775264,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,982,0.491000,39,5.943978,26,3.775302,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,983,0.491500,39,5.942771,26,3.775294,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,984,0.492000,39,5.941558,26,3.775276,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,985,0.492500,39,5.940253,26,3.775302,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,986,0.493000,39,5.938929,26,3.775333,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,987,0.493500,39,5.937619,26,3.775359,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,988,0.494000,39,5.936349,26,3.775387,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,989,0.494500,39,5.935098,26,3.775435,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,990,0.495000,39,5.933832,26,3.775505,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,991,0.495500,39,5.932504,26,3.775560,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,992,0.496000,39,5.931209,26,3.775684,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,993,0.496500,39,5.929958,26,3.775799,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,994,0.497000,39,5.928720,26,3.775897,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,995,0.497500,39,5.927477,26,3.775967,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,996,0.498000,39,5.926243,26,3.776006,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,997,0.498500,39,5.925086,26,3.776052,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,998,0.499000,39,5.923953,26,3.776078,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,999,0.499500,39,5.922771,26,3.776052,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1000,0.500000,39,5.921605,26,3.776044,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1001,0.500500,39,5.920502,26,3.776033,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1002,0.501000,39,5.919414,26,3.775968,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1003,0.501500,39,5.918328,26,3.775933,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1004,0.502000,39,5.917221,26,3.775861,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1005,0.502500,39,5.916047,26,3.775733,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1006,0.503000,39,5.914905,26,3.775591,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1007,0.503500,39,5.913806,26,3.775439,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1008,0.504000,39,5.912726,26,3.775305,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1009,0.504500,39,5.911649,26,3.775170,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1010,0.505000,39,5.910589,26,3.775068,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1011,0.505500,39,5.909489,26,3.775016,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1012,0.506000,39,5.908352,26,3.774987,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1013,0.506500,39,5.907200,26,3.774965,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1014,0.507000,39,5.906031,26,3.774955,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1015,0.507500,39,5.904878,26,3.774944,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1016,0.508000,39,5.903781,26,3.774989,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1017,0.508500,39,5.902723,26,3.775117,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1018,0.509000,39,5.901692,26,3.775203,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1019,0.509500,39,5.900699,26,3.775220,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1020,0.510000,39,5.899740,26,3.775207,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1021,0.510500,39,5.898826,26,3.775225,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1022,0.511000,39,5.897979,26,3.775240,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1023,0.511500,39,5.897219,26,3.775203,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1024,0.512000,39,5.896498,26,3.775162,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1025,0.512500,39,5.895836,26,3.775103,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1026,0.513000,39,5.895226,26,3.775001,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1027,0.513500,39,5.894641,26,3.774876,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1028,0.514000,39,5.894050,26,3.774697,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1029,0.514500,39,5.893459,26,3.774486,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1030,0.515000,39,5.892853,26,3.774207,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1031,0.515500,39,5.892265,26,3.773917,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1032,0.516000,39,5.891668,26,3.773669,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1033,0.516500,39,5.891121,26,3.773446,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1034,0.517000,39,5.890567,26,3.773263,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1035,0.517500,39,5.890008,26,3.773125,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1036,0.518000,39,5.889453,26,3.773017,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1037,0.518500,39,5.888905,26,3.772882,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1038,0.519000,39,5.888395,26,3.772737,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1039,0.519500,39,5.887883,26,3.772572,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1040,0.520000,39,5.887384,26,3.772382,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1041,0.520500,39,5.886786,26,3.772187,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1042,0.521000,39,5.886183,26,3.771922,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1043,0.521500,39,5.885597,26,3.771653,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1044,0.522000,39,5.885021,26,3.771382,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1045,0.522500,39,5.884470,26,3.771091,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1046,0.523000,39,5.883965,26,3.770808,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1047,0.523500,39,5.883522,26,3.770543,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1048,0.524000,39,5.883127,26,3.770305,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1049,0.524500,39,5.882759,26,3.770084,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1050,0.525000,39,5.882404,26,3.769897,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1051,0.525500,39,5.882025,26,3.769705,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1052,0.526000,39,5.881617,26,3.769502,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1053,0.526500,39,5.881254,26,3.769292,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1054,0.527000,39,5.880913,26,3.769125,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1055,0.527500,39,5.880581,26,3.768942,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1056,0.528000,39,5.880302,26,3.768854,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1057,0.528500,39,5.880007,26,3.768788,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1058,0.529000,39,5.879723,26,3.768713,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1059,0.529500,39,5.879487,26,3.768627,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1060,0.530000,39,5.879289,26,3.768558,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1061,0.530500,39,5.879122,26,3.768527,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1062,0.531000,39,5.878971,26,3.768545,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1063,0.531500,39,5.878890,26,3.768618,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1064,0.532000,39,5.878801,26,3.768691,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1065,0.532500,39,5.878743,26,3.768835,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1066,0.533000,39,5.878657,26,3.769041,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1067,0.533500,39,5.878553,26,3.769259,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1068,0.534000,39,5.878466,26,3.769508,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1069,0.534500,39,5.878390,26,3.769784,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1070,0.535000,39,5.878295,26,3.770103,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1071,0.535500,39,5.878275,26,3.770424,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1072,0.536000,39,5.878371,26,3.770865,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1073,0.536500,39,5.878528,26,3.771365,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1074,0.537000,39,5.878645,26,3.771868,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1075,0.537500,39,5.878732,26,3.772361,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1076,0.538000,39,5.878819,26,3.772890,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1077,0.538500,39,5.878877,26,3.773484,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1078,0.539000,39,5.878851,26,3.774157,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1079,0.539500,39,5.878803,26,3.774899,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1080,0.540000,39,5.878730,26,3.775636,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1081,0.540500,39,5.878651,26,3.776344,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1082,0.541000,39,5.878592,26,3.777154,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1083,0.541500,39,5.878548,26,3.778051,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1084,0.542000,39,5.878531,26,3.778937,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1085,0.542500,39,5.878471,26,3.779790,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1086,0.543000,39,5.878419,26,3.780699,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1087,0.543500,39,5.878361,26,3.781594,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1088,0.544000,39,5.878277,26,3.782461,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1089,0.544500,39,5.878134,26,3.783335,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1090,0.545000,39,5.877960,26,3.784238,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1091,0.545500,39,5.877802,26,3.785151,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1092,0.546000,39,5.877648,26,3.786084,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1093,0.546500,39,5.877479,26,3.787015,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1094,0.547000,39,5.877314,26,3.787885,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1095,0.547500,39,5.877129,26,3.788714,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1096,0.548000,39,5.876936,26,3.789557,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1097,0.548500,39,5.876799,26,3.790464,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1098,0.549000,39,5.876681,26,3.791452,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1099,0.549500,39,5.876542,26,3.792471,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1100,0.550000,39,5.876407,26,3.793410,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1101,0.550500,39,5.876255,26,3.794350,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1102,0.551000,39,5.876084,26,3.795304,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1103,0.551500,39,5.875887,26,3.796235,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1104,0.552000,39,5.875697,26,3.797158,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1105,0.552500,39,5.875553,26,3.798130,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1106,0.553000,39,5.875374,26,3.799088,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1107,0.553500,39,5.875155,26,3.800041,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1108,0.554000,39,5.874959,26,3.801012,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1109,0.554500,39,5.874723,26,3.801989,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1110,0.555000,39,5.874437,26,3.802932,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1111,0.555500,39,5.874140,26,3.803902,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1112,0.556000,39,5.873871,26,3.804868,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1113,0.556500,39,5.873628,26,3.805806,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1114,0.557000,39,5.873408,26,3.806748,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1115,0.557500,39,5.873174,26,3.807676,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1116,0.558000,39,5.872893,26,3.808602,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1117,0.558500,39,5.872524,26,3.809512,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1118,0.559000,39,5.872121,26,3.810415,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1119,0.559500,39,5.871678,26,3.811280,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1120,0.560000,39,5.871267,26,3.812097,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1121,0.560500,39,5.870920,26,3.812858,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1122,0.561000,39,5.870682,26,3.813584,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1123,0.561500,39,5.870551,26,3.814223,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1124,0.562000,39,5.870420,26,3.814845,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1125,0.562500,39,5.870322,26,3.815425,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1126,0.563000,39,5.870257,26,3.815937,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1127,0.563500,39,5.870210,26,3.816413,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1128,0.564000,39,5.870171,26,3.816849,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1129,0.564500,39,5.870116,26,3.817298,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1130,0.565000,39,5.870075,26,3.817743,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1131,0.565500,39,5.870084,26,3.818160,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1132,0.566000,39,5.870165,26,3.818576,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1133,0.566500,39,5.870213,26,3.818951,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1134,0.567000,39,5.870313,26,3.819365,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1135,0.567500,39,5.870464,26,3.819728,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1136,0.568000,39,5.870646,26,3.820051,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1137,0.568500,39,5.870922,26,3.820307,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1138,0.569000,39,5.871205,26,3.820545,0,1,0
