Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.2790        -6016.883    -6034.067       17.184   136.4
0.2795        -6016.835    -6034.020       17.184   136.4
0.2800        -6016.846    -6033.969       17.122   135.9
0.2805        -6016.782    -6033.914       17.132   135.9
0.2810        -6016.714    -6033.856       17.141   136.0
0.2815        -6016.642    -6033.795       17.153   136.1
0.2820        -6016.565    -6033.733       17.168   136.2
0.2825        -6016.455    -6033.669       17.214   136.6
0.2830        -6016.391    -6033.605       17.214   136.6
0.2835        -6016.387    -6033.538       17.152   136.1
0.2840        -6016.374    -6033.471       17.096   135.7
0.2845        -6016.306    -6033.402       17.095   135.6
0.2850        -6016.268    -6033.331       17.063   135.4
0.2855        -6016.280    -6033.260       16.980   134.7
0.2860        -6016.234    -6033.189       16.954   134.5
0.2865        -6016.194    -6033.117       16.923   134.3
0.2870        -6016.115    -6033.045       16.930   134.3
0.2875        -6016.088    -6032.975       16.887   134.0
0.2880        -6016.037    -6032.905       16.868   133.8
0.2885        -6015.974    -6032.835       16.861   133.8
0.2890        -6016.004    -6032.769       16.765   133.0
0.2895        -6015.933    -6032.705       16.771   133.1
0.2900        -6015.844    -6032.643       16.799   133.3
0.2905        -6015.829    -6032.584       16.755   132.9
0.2910        -6015.796    -6032.531       16.735   132.8
0.2915        -6015.814    -6032.484       16.670   132.3
0.2920        -6015.768    -6032.443       16.675   132.3
0.2925        -6015.721    -6032.405       16.685   132.4
0.2930        -6015.749    -6032.374       16.625   131.9
0.2935        -6015.702    -6032.347       16.645   132.1
0.2940        -6015.568    -6032.325       16.757   133.0
0.2945        -6015.508    -6032.308       16.800   133.3
0.2950        -6015.519    -6032.297       16.778   133.1
0.2955        -6015.472    -6032.290       16.818   133.4
0.2960        -6015.444    -6032.285       16.841   133.6
0.2965        -6015.474    -6032.283       16.809   133.4
0.2970        -6015.389    -6032.282       16.892   134.0
0.2975        -6015.425    -6032.282       16.857   133.8
0.2980        -6015.430    -6032.285       16.855   133.7
0.2985        -6015.407    -6032.291       16.884   134.0
0.2990        -6015.373    -6032.301       16.929   134.3
0.2995        -6015.252    -6032.314       17.062   135.4
0.3000        -6015.144    -6032.328       17.184   136.3
0.3005        -6015.140    -6032.343       17.203   136.5
0.3010        -6015.145    -6032.361       17.216   136.6
0.3015        -6015.019    -6032.381       17.362   137.8
0.3020        -6014.967    -6032.401       17.434   138.3
0.3025        -6015.003    -6032.421       17.418   138.2
0.3030        -6014.929    -6032.440       17.512   139.0
0.3035        -6014.859    -6032.461       17.602   139.7
0.3040        -6014.787    -6032.482       17.695   140.4
0.3045        -6014.754    -6032.504       17.750   140.8
0.3050        -6014.743    -6032.526       17.783   141.1
0.3055        -6014.683    -6032.547       17.865   141.8
0.3060        -6014.538    -6032.569       18.031   143.1
0.3065        -6014.527    -6032.589       18.062   143.3
0.3070        -6014.458    -6032.608       18.150   144.0
0.3075        -6014.410    -6032.627       18.217   144.5
0.3080        -6014.366    -6032.644       18.278   145.0
0.3085        -6014.251    -6032.660       18.409   146.1
0.3090        -6014.285    -6032.673       18.389   145.9
0.3095        -6014.275    -6032.686       18.411   146.1
0.3100        -6014.304    -6032.695       18.391   145.9
0.3105        -6014.272    -6032.703       18.431   146.2
0.3110        -6014.245    -6032.709       18.464   146.5
0.3115        -6014.234    -6032.713       18.480   146.6
0.3120        -6014.167    -6032.713       18.546   147.2
0.3125        -6014.167    -6032.710       18.542   147.1
0.3130        -6014.149    -6032.702       18.554   147.2
0.3135        -6014.183    -6032.692       18.510   146.9
0.3140        -6014.197    -6032.679       18.482   146.7
0.3145        -6014.200    -6032.664       18.464   146.5
0.3150        -6014.162    -6032.648       18.486   146.7
0.3155        -6014.146    -6032.632       18.487   146.7
0.3160        -6014.126    -6032.615       18.488   146.7
0.3165        -6014.033    -6032.595       18.562   147.3
0.3170        -6014.024    -6032.573       18.549   147.2
0.3175        -6013.932    -6032.551       18.619   147.7
0.3180        -6013.798    -6032.527       18.729   148.6
0.3185        -6013.810    -6032.502       18.693   148.3
0.3190        -6013.794    -6032.476       18.682   148.2
0.3195        -6013.768    -6032.446       18.679   148.2
0.3200        -6013.660    -6032.416       18.756   148.8
0.3205        -6013.557    -6032.383       18.826   149.4
0.3210        -6013.494    -6032.349       18.856   149.6
0.3215        -6013.393    -6032.316       18.923   150.1
0.3220        -6013.309    -6032.280       18.971   150.5
0.3225        -6013.217    -6032.243       19.026   151.0
0.3230        -6013.292    -6032.205       18.913   150.1
0.3235        -6013.261    -6032.167       18.905   150.0
0.3240        -6013.232    -6032.130       18.898   149.9
0.3245        -6013.181    -6032.094       18.913   150.1
0.3250        -6013.144    -6032.056       18.912   150.1
0.3255        -6013.083    -6032.019       18.936   150.2
0.3260        -6013.028    -6031.982       18.954   150.4
0.3265        -6012.933    -6031.945       19.012   150.9
0.3270        -6012.837    -6031.910       19.072   151.3
0.3275        -6012.794    -6031.874       19.079   151.4
0.3280        -6012.784    -6031.837       19.053   151.2
0.3285        -6012.769    -6031.802       19.033   151.0
0.3290        -6012.692    -6031.769       19.076   151.4
0.3295        -6012.655    -6031.737       19.081   151.4
0.3300        -6012.726    -6031.705       18.979   150.6
0.3305        -6012.733    -6031.674       18.941   150.3
0.3310        -6012.623    -6031.642       19.018   150.9
0.3315        -6012.484    -6031.610       19.125   151.8
0.3320        -6012.350    -6031.578       19.228   152.6
0.3325        -6012.347    -6031.544       19.198   152.3
0.3330        -6012.260    -6031.509       19.250   152.7
0.3335        -6012.214    -6031.474       19.261   152.8
0.3340        -6012.196    -6031.439       19.243   152.7
0.3345        -6012.099    -6031.403       19.304   153.2
0.3350        -6012.059    -6031.367       19.309   153.2
0.3355        -6012.037    -6031.333       19.297   153.1
0.3360        -6011.962    -6031.300       19.338   153.4
0.3365        -6011.893    -6031.266       19.372   153.7
0.3370        -6011.904    -6031.232       19.328   153.4
0.3375        -6011.860    -6031.198       19.337   153.4
0.3380        -6011.840    -6031.163       19.323   153.3
0.3385        -6011.793    -6031.124       19.330   153.4
0.3390        -6011.719    -6031.081       19.362   153.6
0.3395        -6011.661    -6031.038       19.377   153.7
0.3400        -6011.583    -6030.991       19.408   154.0
0.3405        -6011.566    -6030.944       19.378   153.8
0.3410        -6011.552    -6030.893       19.341   153.5
0.3415        -6011.645    -6030.842       19.196   152.3
0.3420        -6011.650    -6030.789       19.139   151.9
0.3425        -6011.608    -6030.736       19.128   151.8
0.3430        -6011.578    -6030.682       19.104   151.6
0.3435        -6011.517    -6030.627       19.110   151.6
0.3440        -6011.427    -6030.572       19.145   151.9
0.3445        -6011.409    -6030.518       19.109   151.6
0.3450        -6011.365    -6030.460       19.096   151.5
0.3455        -6011.332    -6030.401       19.069   151.3
0.3460        -6011.231    -6030.342       19.111   151.6
0.3465        -6011.237    -6030.284       19.047   151.1
0.3470        -6011.106    -6030.225       19.119   151.7
0.3475        -6011.088    -6030.166       19.078   151.4
0.3480        -6011.037    -6030.108       19.071   151.3
0.3485        -6011.007    -6030.050       19.042   151.1
0.3490        -6010.983    -6029.990       19.007   150.8
0.3495        -6010.931    -6029.931       19.000   150.8
0.3500        -6010.874    -6029.873       18.999   150.8
0.3505        -6010.792    -6029.817       19.025   151.0
0.3510        -6010.703    -6029.761       19.059   151.2
0.3515        -6010.781    -6029.706       18.925   150.2
0.3520        -6010.763    -6029.652       18.889   149.9
0.3525        -6010.686    -6029.599       18.912   150.1
0.3530        -6010.711    -6029.544       18.833   149.4
0.3535        -6010.685    -6029.492       18.807   149.2
0.3540        -6010.686    -6029.442       18.755   148.8
0.3545        -6010.613    -6029.395       18.781   149.0
0.3550        -6010.588    -6029.349       18.762   148.9
0.3555        -6010.616    -6029.307       18.691   148.3
0.3560        -6010.521    -6029.267       18.746   148.7
0.3565        -6010.478    -6029.230       18.751   148.8
0.3570        -6010.512    -6029.194       18.681   148.2
0.3575        -6010.532    -6029.160       18.628   147.8
0.3580        -6010.467    -6029.129       18.662   148.1
0.3585        -6010.412    -6029.100       18.688   148.3
0.3590        -6010.377    -6029.071       18.694   148.3
0.3595        -6010.438    -6029.044       18.606   147.6
0.3600        -6010.353    -6029.019       18.666   148.1
0.3605        -6010.322    -6028.996       18.674   148.2
0.3610        -6010.231    -6028.975       18.745   148.7
0.3615        -6010.230    -6028.959       18.729   148.6
0.3620        -6010.205    -6028.948       18.742   148.7
0.3625        -6010.154    -6028.939       18.784   149.0
0.3630        -6010.189    -6028.930       18.742   148.7
0.3635        -6010.215    -6028.925       18.710   148.5
0.3640        -6010.149    -6028.924       18.775   149.0
0.3645        -6010.067    -6028.924       18.857   149.6
0.3650        -6010.061    -6028.928       18.866   149.7
0.3655        -6010.015    -6028.935       18.920   150.1
0.3660        -6009.944    -6028.946       19.002   150.8
0.3665        -6009.943    -6028.960       19.017   150.9
0.3670        -6009.934    -6028.975       19.041   151.1
0.3675        -6009.928    -6028.991       19.062   151.3
0.3680        -6009.815    -6029.009       19.193   152.3
0.3685        -6009.799    -6029.028       19.228   152.6
0.3690        -6009.783    -6029.049       19.266   152.9
0.3695        -6009.703    -6029.072       19.368   153.7
0.3700        -6009.686    -6029.097       19.411   154.0
0.3705        -6009.627    -6029.126       19.498   154.7
0.3710        -6009.606    -6029.156       19.550   155.1
0.3715        -6009.551    -6029.189       19.638   155.8
0.3720        -6009.558    -6029.221       19.663   156.0
0.3725        -6009.491    -6029.254       19.762   156.8
0.3730        -6009.533    -6029.287       19.754   156.7
0.3735        -6009.472    -6029.322       19.850   157.5
0.3740        -6009.480    -6029.358       19.878   157.7
0.3745        -6009.497    -6029.395       19.898   157.9
0.3750        -6009.560    -6029.431       19.871   157.7
0.3755        -6009.422    -6029.467       20.045   159.0
0.3760        -6009.451    -6029.503       20.052   159.1
0.3765        -6009.380    -6029.537       20.157   159.9
0.3770        -6009.371    -6029.571       20.201   160.3
0.3775        -6009.342    -6029.604       20.262   160.8
0.3780        -6009.288    -6029.636       20.348   161.5
0.3785        -6009.232    -6029.667       20.436   162.2
0.3790        -6009.202    -6029.700       20.498   162.6
0.3795        -6009.186    -6029.732       20.546   163.0
0.3800        -6009.187    -6029.762       20.575   163.3
0.3805        -6009.175    -6029.791       20.616   163.6
0.3810        -6009.155    -6029.817       20.663   164.0
0.3815        -6009.113    -6029.843       20.730   164.5
0.3820        -6009.016    -6029.867       20.850   165.4
0.3825        -6009.023    -6029.889       20.866   165.6
0.3830        -6008.924    -6029.909       20.984   166.5
0.3835        -6008.897    -6029.926       21.029   166.9
0.3840        -6008.925    -6029.942       21.017   166.8
0.3845        -6008.889    -6029.955       21.066   167.2
0.3850        -6008.830    -6029.965       21.135   167.7
0.3855        -6008.805    -6029.971       21.166   167.9
0.3860        -6008.742    -6029.972       21.230   168.5
0.3865        -6008.779    -6029.969       21.190   168.1
0.3870        -6008.734    -6029.964       21.230   168.5
